seller_id,year_buy,month_buy,avg(price)
42b729f859728f5079499127a9c2ef37,2018,3,31.42941239300896
42b729f859728f5079499127a9c2ef37,2018,4,29.685714857918875
42b729f859728f5079499127a9c2ef37,2018,5,32.73750066757202
42b729f859728f5079499127a9c2ef37,2018,6,31.995454874905672
42b729f859728f5079499127a9c2ef37,2018,7,29.2521740457286
42b729f859728f5079499127a9c2ef37,2018,8,38.3506669362386
42bde9fef835393bb8a8849cb6b7f245,2017,7,249
42bde9fef835393bb8a8849cb6b7f245,2017,8,184
42bde9fef835393bb8a8849cb6b7f245,2017,9,259
42bde9fef835393bb8a8849cb6b7f245,2017,10,154.3846153846154
42bde9fef835393bb8a8849cb6b7f245,2017,11,66.66666666666667
42bde9fef835393bb8a8849cb6b7f245,2017,12,189
42bde9fef835393bb8a8849cb6b7f245,2018,1,619
42bde9fef835393bb8a8849cb6b7f245,2018,2,109
42bde9fef835393bb8a8849cb6b7f245,2018,8,129
42d4b7e70819438f5ada61c965e92d7e,2018,3,16.53333346048991
42ef3192a9ff87a22d1867b74b3ee205,2018,1,94.98333358764648
42ef3192a9ff87a22d1867b74b3ee205,2018,2,59.724998474121094
42ef3192a9ff87a22d1867b74b3ee205,2018,3,46.28166643778483
42ef3192a9ff87a22d1867b74b3ee205,2018,5,14.899999618530273
42ef3192a9ff87a22d1867b74b3ee205,2018,6,54.96666653951009
42ef3192a9ff87a22d1867b74b3ee205,2018,7,19.899999618530273
42ef3192a9ff87a22d1867b74b3ee205,2018,8,48
42fa4ee7240e9b8eb4576358ec142ba7,2018,2,175
42fa4ee7240e9b8eb4576358ec142ba7,2018,3,184
42fa4ee7240e9b8eb4576358ec142ba7,2018,4,182.98571450369698
42fa4ee7240e9b8eb4576358ec142ba7,2018,5,174.15000025431314
42fa4ee7240e9b8eb4576358ec142ba7,2018,6,135
42fa4ee7240e9b8eb4576358ec142ba7,2018,7,149.45000076293945
42fb44130ac3134cde8e35cf8ec7df25,2017,2,18.899999618530273
42fb44130ac3134cde8e35cf8ec7df25,2017,3,21.899999618530273
430315b7bb4b6e4b3c978f9dfa9b0558,2018,1,171.75
430315b7bb4b6e4b3c978f9dfa9b0558,2018,2,166.8
430315b7bb4b6e4b3c978f9dfa9b0558,2018,4,64.25
430315b7bb4b6e4b3c978f9dfa9b0558,2018,5,54
430315b7bb4b6e4b3c978f9dfa9b0558,2018,6,44
430315b7bb4b6e4b3c978f9dfa9b0558,2018,7,140.44999980926514
430315b7bb4b6e4b3c978f9dfa9b0558,2018,8,349
4305fe92735c8a43d154ff6dd2b8d927,2017,7,139.89999389648438
4305fe92735c8a43d154ff6dd2b8d927,2017,8,139.89999389648438
4305fe92735c8a43d154ff6dd2b8d927,2017,9,131.23332913716635
4305fe92735c8a43d154ff6dd2b8d927,2017,10,139.89999389648438
4305fe92735c8a43d154ff6dd2b8d927,2018,7,139.89999389648438
4305fe92735c8a43d154ff6dd2b8d927,2018,8,139.89999389648438
431050a06a317f2b38168dec3dcd2b46,2018,4,120
431050a06a317f2b38168dec3dcd2b46,2018,5,129.5
431050a06a317f2b38168dec3dcd2b46,2018,6,124.23999938964843
431050a06a317f2b38168dec3dcd2b46,2018,7,184.89999389648438
431050a06a317f2b38168dec3dcd2b46,2018,8,58.900001525878906
431af27f296bc6519d890aa5a05fdb11,2017,4,49.900001525878906
431af27f296bc6519d890aa5a05fdb11,2017,5,105.9000015258789
431af27f296bc6519d890aa5a05fdb11,2017,6,111.0818169333718
431af27f296bc6519d890aa5a05fdb11,2017,7,107.53636516224255
431af27f296bc6519d890aa5a05fdb11,2017,8,81.490910616788
431af27f296bc6519d890aa5a05fdb11,2017,9,112
431af27f296bc6519d890aa5a05fdb11,2017,10,100.02500057220459
431af27f296bc6519d890aa5a05fdb11,2017,11,125.42941194422104
431af27f296bc6519d890aa5a05fdb11,2017,12,103.02499866485596
431af27f296bc6519d890aa5a05fdb11,2018,1,99.12222035725911
431af27f296bc6519d890aa5a05fdb11,2018,2,95.14999771118164
431af27f296bc6519d890aa5a05fdb11,2018,3,84.5
431af27f296bc6519d890aa5a05fdb11,2018,4,135.89999389648438
431af27f296bc6519d890aa5a05fdb11,2018,5,135.89999389648438
431af27f296bc6519d890aa5a05fdb11,2018,6,135.89999389648438
431af27f296bc6519d890aa5a05fdb11,2018,7,135.89999389648438
4324dd16853115efb0fd9d0d131ba6f4,2017,5,84.98999786376953
4324dd16853115efb0fd9d0d131ba6f4,2017,8,76.92250061035156
4324dd16853115efb0fd9d0d131ba6f4,2017,10,52.756665547688804
4324dd16853115efb0fd9d0d131ba6f4,2018,1,43.64999961853027
4324dd16853115efb0fd9d0d131ba6f4,2018,2,79
4324dd16853115efb0fd9d0d131ba6f4,2018,3,29.899999618530273
432c37c9dfba871172ec162e20118b8c,2017,3,31
432c37c9dfba871172ec162e20118b8c,2017,4,49.18000030517578
432c37c9dfba871172ec162e20118b8c,2017,5,28.397999954223632
432c37c9dfba871172ec162e20118b8c,2017,6,33
432c37c9dfba871172ec162e20118b8c,2017,8,75.9966672261556
432c37c9dfba871172ec162e20118b8c,2017,9,43.666666666666664
432c37c9dfba871172ec162e20118b8c,2017,10,69.66666666666667
432c37c9dfba871172ec162e20118b8c,2017,11,39.1
432c37c9dfba871172ec162e20118b8c,2017,12,49
432c37c9dfba871172ec162e20118b8c,2018,1,55.666666666666664
432c37c9dfba871172ec162e20118b8c,2018,2,109.5
432c37c9dfba871172ec162e20118b8c,2018,3,52
432c37c9dfba871172ec162e20118b8c,2018,4,39
432c67955c0acd1fd6b0b5d678766a71,2016,10,494
432c67955c0acd1fd6b0b5d678766a71,2017,2,163
43402bdf22aa2310e8f99e2f94f78628,2018,5,123.32333374023438
43402bdf22aa2310e8f99e2f94f78628,2018,6,139.9900016784668
4342d4b2ba6b161468c63a7e7cfce593,2017,12,129.89999389648438
4342d4b2ba6b161468c63a7e7cfce593,2018,1,129.89999389648438
4342d4b2ba6b161468c63a7e7cfce593,2018,5,129.89999389648438
4342d4b2ba6b161468c63a7e7cfce593,2018,7,399
436bf27f2f18474fc6047702e9f8a866,2017,1,29.899999618530273
4371b634e0efc0e22b09b52907d9d469,2017,6,50
4371b634e0efc0e22b09b52907d9d469,2017,8,32
4371b634e0efc0e22b09b52907d9d469,2017,9,45.4
4371b634e0efc0e22b09b52907d9d469,2017,10,57.333333333333336
4371b634e0efc0e22b09b52907d9d469,2017,11,94.11111111111111
4371b634e0efc0e22b09b52907d9d469,2017,12,88.71428571428571
4371b634e0efc0e22b09b52907d9d469,2018,1,48.666666666666664
4371b634e0efc0e22b09b52907d9d469,2018,2,69.4375
4371b634e0efc0e22b09b52907d9d469,2018,3,83.75
4371b634e0efc0e22b09b52907d9d469,2018,4,90.61538461538461
4371b634e0efc0e22b09b52907d9d469,2018,5,60.714285714285715
4371b634e0efc0e22b09b52907d9d469,2018,6,83
4371b634e0efc0e22b09b52907d9d469,2018,7,80.8
4371b634e0efc0e22b09b52907d9d469,2018,8,73.5
43753b27d77860f1654aa72e251a7878,2017,9,23.899999618530273
4391ea5c5990502176a1dcda44a2373d,2017,10,398
4391ea5c5990502176a1dcda44a2373d,2017,11,729
4391ea5c5990502176a1dcda44a2373d,2018,5,95
439a47cc365d6e3bd526812ea9de3c29,2017,8,127.5
439a47cc365d6e3bd526812ea9de3c29,2018,2,31.666666666666668
439a47cc365d6e3bd526812ea9de3c29,2018,3,133
439a47cc365d6e3bd526812ea9de3c29,2018,5,27
439a47cc365d6e3bd526812ea9de3c29,2018,6,127.5
439a47cc365d6e3bd526812ea9de3c29,2018,7,104
43a1d4bab73b816e44ef4e4facd9f9b5,2017,2,189.89999389648438
43a5d4a57af536fddc96d08be3afdfcb,2017,6,75
43b2c864251aa0ce4030c746984e088a,2018,7,34.900001525878906
43b2c864251aa0ce4030c746984e088a,2018,8,59.900001525878906
43f8c9950d11ecd03a0304a49e010da6,2017,7,138.9900016784668
43f8c9950d11ecd03a0304a49e010da6,2017,8,127.9900016784668
43f8c9950d11ecd03a0304a49e010da6,2017,9,138.82333501180014
43f8c9950d11ecd03a0304a49e010da6,2017,10,106.27571487426758
43f8c9950d11ecd03a0304a49e010da6,2017,11,88.80818176269531
43f8c9950d11ecd03a0304a49e010da6,2017,12,68.32333183288574
43f8c9950d11ecd03a0304a49e010da6,2018,1,80.98999977111816
43f8c9950d11ecd03a0304a49e010da6,2018,2,105.98999786376953
43f8c9950d11ecd03a0304a49e010da6,2018,5,121.98999786376953
44073f8b7e41514de3b7815dd0237f4f,2017,2,178.5
44073f8b7e41514de3b7815dd0237f4f,2017,3,160.33846165583685
44073f8b7e41514de3b7815dd0237f4f,2017,4,129.42199885050456
44073f8b7e41514de3b7815dd0237f4f,2017,5,90.8163632479581
44073f8b7e41514de3b7815dd0237f4f,2017,6,115.79090950705789
44073f8b7e41514de3b7815dd0237f4f,2017,7,152.15555657280817
44073f8b7e41514de3b7815dd0237f4f,2017,8,90.74666690826416
44073f8b7e41514de3b7815dd0237f4f,2017,9,100.60333279200962
44073f8b7e41514de3b7815dd0237f4f,2017,10,86.45230674743652
44073f8b7e41514de3b7815dd0237f4f,2017,11,150.66999937358656
44073f8b7e41514de3b7815dd0237f4f,2017,12,108.1000001695421
44073f8b7e41514de3b7815dd0237f4f,2018,1,158.47375011444092
44073f8b7e41514de3b7815dd0237f4f,2018,2,160.38999938964844
44073f8b7e41514de3b7815dd0237f4f,2018,3,93.1599988937378
44073f8b7e41514de3b7815dd0237f4f,2018,4,195
44073f8b7e41514de3b7815dd0237f4f,2018,6,147
44073f8b7e41514de3b7815dd0237f4f,2018,7,208.69000244140625
44073f8b7e41514de3b7815dd0237f4f,2018,8,49.900001525878906
440dd6ab244315c632130ecfb63827b1,2016,10,86.56666501363118
440dd6ab244315c632130ecfb63827b1,2017,1,89.89999675750732
440dd6ab244315c632130ecfb63827b1,2017,2,147.91666253407797
440dd6ab244315c632130ecfb63827b1,2017,3,127.95999755859376
440dd6ab244315c632130ecfb63827b1,2017,4,120.57499837875366
440dd6ab244315c632130ecfb63827b1,2017,5,148.66666158040366
440dd6ab244315c632130ecfb63827b1,2017,6,158.23332722981772
440dd6ab244315c632130ecfb63827b1,2017,7,156.65714045933314
440dd6ab244315c632130ecfb63827b1,2017,8,104.89999771118164
440dd6ab244315c632130ecfb63827b1,2017,9,154.48571014404297
440dd6ab244315c632130ecfb63827b1,2017,10,148.0833307902018
440dd6ab244315c632130ecfb63827b1,2017,11,147.66249656677246
440dd6ab244315c632130ecfb63827b1,2017,12,131.6749973297119
440dd6ab244315c632130ecfb63827b1,2018,1,143.78333155314127
440dd6ab244315c632130ecfb63827b1,2018,2,151.4666659037272
440dd6ab244315c632130ecfb63827b1,2018,3,159.4124994277954
440dd6ab244315c632130ecfb63827b1,2018,4,178.79999796549478
440dd6ab244315c632130ecfb63827b1,2018,5,122.93333180745442
440dd6ab244315c632130ecfb63827b1,2018,6,144.5
440dd6ab244315c632130ecfb63827b1,2018,7,124
440dd6ab244315c632130ecfb63827b1,2018,8,139.89999389648438
443d880f15cbd3572885e1d44bf2c478,2017,7,47.400001525878906
4450bd8327d471c4a11a83d1445b1b62,2017,4,199
446cc09cdbb130904da114e807dbec40,2018,3,219
446cc09cdbb130904da114e807dbec40,2018,5,16.899999618530273
446cc09cdbb130904da114e807dbec40,2018,6,16.899999618530273
44717f64ec2a457979cf83c429077666,2018,8,35.666666666666664
447d377bdb757058acb569025ee18a93,2018,2,64.98999786376953
44ed138eca6214d572ce1d813fb0049b,2018,8,43.26333491007487
44f091b5abab8018f682fce8124b85e5,2017,9,90
44f091b5abab8018f682fce8124b85e5,2017,10,229.89999389648438
44f091b5abab8018f682fce8124b85e5,2017,11,376.7666727701823
45213867cefbf2cd4c6177e10216a951,2017,1,339.739990234375
45213867cefbf2cd4c6177e10216a951,2017,2,339.739990234375
45213867cefbf2cd4c6177e10216a951,2017,3,406.375
45213867cefbf2cd4c6177e10216a951,2017,4,381.2550048828125
45213867cefbf2cd4c6177e10216a951,2017,5,266.7850036621094
45213867cefbf2cd4c6177e10216a951,2017,6,257.57000732421875
45213867cefbf2cd4c6177e10216a951,2017,8,444.9433288574219
45213867cefbf2cd4c6177e10216a951,2017,10,317.1400146484375
4559697a8f7e637227c2eeaed843baff,2017,2,250
4559697a8f7e637227c2eeaed843baff,2017,3,250
4559697a8f7e637227c2eeaed843baff,2017,5,69.9000015258789
4559697a8f7e637227c2eeaed843baff,2017,8,69.9000015258789
4559697a8f7e637227c2eeaed843baff,2017,9,94.89999961853027
4559697a8f7e637227c2eeaed843baff,2017,10,69.9000015258789
4559697a8f7e637227c2eeaed843baff,2018,1,69.9000015258789
4559697a8f7e637227c2eeaed843baff,2018,2,69.9000015258789
4559697a8f7e637227c2eeaed843baff,2018,3,86.56666692097981
4559697a8f7e637227c2eeaed843baff,2018,4,103.23333231608073
4559697a8f7e637227c2eeaed843baff,2018,5,69.9000015258789
4559697a8f7e637227c2eeaed843baff,2018,6,69.9000015258789
455befea1bb853c75ccbca94cff26e5c,2018,6,19.989999771118164
455c5640e8c5bd1b2ee85c0158f85727,2018,2,219.89999389648438
455c5640e8c5bd1b2ee85c0158f85727,2018,3,319.8999938964844
455c5640e8c5bd1b2ee85c0158f85727,2018,4,553.2666727701823
455c5640e8c5bd1b2ee85c0158f85727,2018,5,1509.9666748046875
455f46ef09a9e45667e2981df84b5cc2,2018,8,29.899999618530273
457fe919b032a3f7dadba6fb92cf7855,2018,5,143.3179946899414
457fe919b032a3f7dadba6fb92cf7855,2018,7,68.90000057220459
457fe919b032a3f7dadba6fb92cf7855,2018,8,50.10000152587891
458c6fa920810ce2492da71bc26d9eec,2017,12,378.3800048828125
458d868c9642f55f18f04e951a3fdde6,2017,5,1359
458d868c9642f55f18f04e951a3fdde6,2017,8,1359
45a3d05fb00435e52a28859dd03703b3,2017,2,1299
45ba18c210d42734ec52c0c1c574e9ee,2018,4,154.04667133755154
45ba18c210d42734ec52c0c1c574e9ee,2018,5,80.45374977588654
45ba18c210d42734ec52c0c1c574e9ee,2018,6,250.8979949951172
45ba18c210d42734ec52c0c1c574e9ee,2018,7,138.76714079720634
45ba18c210d42734ec52c0c1c574e9ee,2018,8,172.39749717712402
45c20d94d9171b0bcfab3c955e47d67b,2017,5,5.989999771118164
45c20d94d9171b0bcfab3c955e47d67b,2017,7,43.48999881744385
45c20d94d9171b0bcfab3c955e47d67b,2017,8,36.4900016784668
45d33f715e24d15a6ccf5c17b3a23e3c,2016,10,36.4900016784668
45d33f715e24d15a6ccf5c17b3a23e3c,2017,1,44.945000648498535
45d33f715e24d15a6ccf5c17b3a23e3c,2017,2,48.3649996916453
45d33f715e24d15a6ccf5c17b3a23e3c,2017,3,71.59799995422364
45d33f715e24d15a6ccf5c17b3a23e3c,2017,5,71.03749990463257
45d33f715e24d15a6ccf5c17b3a23e3c,2017,6,98.79000091552734
45d33f715e24d15a6ccf5c17b3a23e3c,2017,7,124.64714132036481
45d33f715e24d15a6ccf5c17b3a23e3c,2017,8,150.21333185831705
45d33f715e24d15a6ccf5c17b3a23e3c,2017,9,59.02666664123535
45d33f715e24d15a6ccf5c17b3a23e3c,2017,10,79.41399803161622
45d33f715e24d15a6ccf5c17b3a23e3c,2017,12,84.40750026702881
45d33f715e24d15a6ccf5c17b3a23e3c,2018,1,39.9399995803833
45d33f715e24d15a6ccf5c17b3a23e3c,2018,3,129.38000106811523
45d33f715e24d15a6ccf5c17b3a23e3c,2018,6,187.89999389648438
45d33f715e24d15a6ccf5c17b3a23e3c,2018,8,54.900001525878906
461ff5303b6c9c1a4a07f40c5aece516,2018,2,34.900001525878906
461ff5303b6c9c1a4a07f40c5aece516,2018,3,34.900001525878906
461ff5303b6c9c1a4a07f40c5aece516,2018,7,32.900001525878906
466222e777149751370e7e98fb623b0c,2018,8,87.9000015258789
4677a5437afda5fa7140b927b07be1cc,2018,4,214
4677a5437afda5fa7140b927b07be1cc,2018,5,166.95000076293945
4677a5437afda5fa7140b927b07be1cc,2018,6,466.7800003051758
4677a5437afda5fa7140b927b07be1cc,2018,8,159.95000076293945
46dc3b2cc0980fb8ec44634e21d2718e,2016,10,213.17181743275034
46dc3b2cc0980fb8ec44634e21d2718e,2017,1,239.98999691009521
46dc3b2cc0980fb8ec44634e21d2718e,2017,2,463.3233286539714
46dc3b2cc0980fb8ec44634e21d2718e,2017,3,246.98999633789063
46dc3b2cc0980fb8ec44634e21d2718e,2017,4,255.87299499511718
46dc3b2cc0980fb8ec44634e21d2718e,2017,5,293.7899967956543
46dc3b2cc0980fb8ec44634e21d2718e,2017,6,416.54124546051025
46dc3b2cc0980fb8ec44634e21d2718e,2017,7,198.49199803670248
46dc3b2cc0980fb8ec44634e21d2718e,2017,8,274.98999803716487
46dc3b2cc0980fb8ec44634e21d2718e,2017,9,235.12592845852092
46dc3b2cc0980fb8ec44634e21d2718e,2017,10,225.77894326260216
46dc3b2cc0980fb8ec44634e21d2718e,2017,11,189.64820229293954
46dc3b2cc0980fb8ec44634e21d2718e,2017,12,242.32213078816733
46dc3b2cc0980fb8ec44634e21d2718e,2018,1,224.69588066549863
46dc3b2cc0980fb8ec44634e21d2718e,2018,2,423.73999547958374
46dc3b2cc0980fb8ec44634e21d2718e,2018,3,236.6566619873047
46dc3b2cc0980fb8ec44634e21d2718e,2018,4,174.99000358581543
46dc3b2cc0980fb8ec44634e21d2718e,2018,5,235.4445474798029
46dc3b2cc0980fb8ec44634e21d2718e,2018,6,186.9130780146672
46dc3b2cc0980fb8ec44634e21d2718e,2018,7,289.99000040690106
46dc3b2cc0980fb8ec44634e21d2718e,2018,8,212.8471450805664
46ef1a25845fc051c2998d878354810c,2017,9,56.060001373291016
46ef1a25845fc051c2998d878354810c,2018,1,84.80999755859375
46ef1a25845fc051c2998d878354810c,2018,2,43.59500026702881
46ef1a25845fc051c2998d878354810c,2018,8,22.350000381469727
4736e9d642ef4257cd7622516931eb51,2017,11,84.99000263214111
4736e9d642ef4257cd7622516931eb51,2017,12,39.49499988555908
4736e9d642ef4257cd7622516931eb51,2018,3,33.9900016784668
4736e9d642ef4257cd7622516931eb51,2018,5,32.49499988555908
4736e9d642ef4257cd7622516931eb51,2018,6,27.489999771118164
4736e9d642ef4257cd7622516931eb51,2018,7,85.9966672261556
4736e9d642ef4257cd7622516931eb51,2018,8,48.24749994277954
47648caee88ccfe951fbb27fbf7b4cbe,2018,4,579.989990234375
47648caee88ccfe951fbb27fbf7b4cbe,2018,5,492.5
478bfe564db21eeb44386606aa30b650,2017,10,46.40000057220459
478bfe564db21eeb44386606aa30b650,2017,12,89.9000015258789
47efca563408aae19bb7206c2d969ea9,2018,1,295
47efca563408aae19bb7206c2d969ea9,2018,2,183
47efca563408aae19bb7206c2d969ea9,2018,3,295
47efca563408aae19bb7206c2d969ea9,2018,4,295
47efca563408aae19bb7206c2d969ea9,2018,5,71
47efca563408aae19bb7206c2d969ea9,2018,7,71
47efca563408aae19bb7206c2d969ea9,2018,8,285
47f55702f598c7c6cc8458b0fbc1c49a,2017,9,75
47f55702f598c7c6cc8458b0fbc1c49a,2017,10,52.5
48162d548f5b1b11b9d29d1e01f75a61,2017,1,183.2899932861328
48162d548f5b1b11b9d29d1e01f75a61,2017,2,297.09999084472656
48162d548f5b1b11b9d29d1e01f75a61,2017,3,166.59999465942383
48162d548f5b1b11b9d29d1e01f75a61,2017,4,445.8999837239583
48162d548f5b1b11b9d29d1e01f75a61,2017,5,219.29090811989525
48162d548f5b1b11b9d29d1e01f75a61,2017,6,214.71666399637857
48162d548f5b1b11b9d29d1e01f75a61,2017,7,256.25713784354076
48162d548f5b1b11b9d29d1e01f75a61,2017,8,190.20833428700766
48162d548f5b1b11b9d29d1e01f75a61,2017,9,162.01250076293945
48162d548f5b1b11b9d29d1e01f75a61,2017,10,333.5666673448351
48162d548f5b1b11b9d29d1e01f75a61,2017,11,113
48162d548f5b1b11b9d29d1e01f75a61,2018,1,201.75
48162d548f5b1b11b9d29d1e01f75a61,2018,2,98
48162d548f5b1b11b9d29d1e01f75a61,2018,3,363.3333333333333
48162d548f5b1b11b9d29d1e01f75a61,2018,4,449
48162d548f5b1b11b9d29d1e01f75a61,2018,5,137.16666666666666
48162d548f5b1b11b9d29d1e01f75a61,2018,6,33
48162d548f5b1b11b9d29d1e01f75a61,2018,7,187.4
48162d548f5b1b11b9d29d1e01f75a61,2018,8,385
4830e40640734fc1c52cd21127c341d4,2017,7,41.5
4830e40640734fc1c52cd21127c341d4,2017,8,59
4830e40640734fc1c52cd21127c341d4,2017,9,40.6
4830e40640734fc1c52cd21127c341d4,2017,10,22.195999908447266
4830e40640734fc1c52cd21127c341d4,2017,11,31.160000483194988
4830e40640734fc1c52cd21127c341d4,2017,12,52.036251068115234
4830e40640734fc1c52cd21127c341d4,2018,1,42.765454812483355
4830e40640734fc1c52cd21127c341d4,2018,2,52.09800043106079
4830e40640734fc1c52cd21127c341d4,2018,3,42.7095240184239
4830e40640734fc1c52cd21127c341d4,2018,4,49.10423095409687
4830e40640734fc1c52cd21127c341d4,2018,5,52.520000366937545
4830e40640734fc1c52cd21127c341d4,2018,6,38.26363702253862
4830e40640734fc1c52cd21127c341d4,2018,7,41.70272705771706
4830e40640734fc1c52cd21127c341d4,2018,8,41.86500024795532
48328ec9a579151d9cc6a86d4a59336c,2017,9,1099
483ca627d131e18f988349b1655c0acd,2018,3,264
48436dade18ac8b2bce089ec2a041202,2017,3,83.56666564941406
48436dade18ac8b2bce089ec2a041202,2017,4,89.8999993460519
48436dade18ac8b2bce089ec2a041202,2017,5,87.83750009536743
48436dade18ac8b2bce089ec2a041202,2017,6,53.44545607133345
48436dade18ac8b2bce089ec2a041202,2017,7,65.83750104904175
48436dade18ac8b2bce089ec2a041202,2017,8,72.54705922743854
48436dade18ac8b2bce089ec2a041202,2017,9,93.85999786376954
48436dade18ac8b2bce089ec2a041202,2017,10,91.27499866485596
48436dade18ac8b2bce089ec2a041202,2017,11,91.39999771118164
48436dade18ac8b2bce089ec2a041202,2018,2,128.89999389648438
48436dade18ac8b2bce089ec2a041202,2018,3,53.775001525878906
48436dade18ac8b2bce089ec2a041202,2018,4,99.9000015258789
48436dade18ac8b2bce089ec2a041202,2018,5,82.4000015258789
48436dade18ac8b2bce089ec2a041202,2018,6,185.02999877929688
48436dade18ac8b2bce089ec2a041202,2018,8,90.9900016784668
485452467ff670447e84a8370c3fc898,2018,2,66.40000057220459
485452467ff670447e84a8370c3fc898,2018,3,42.900001525878906
4867209cb29b56b92893d7bde3ce8012,2018,6,150
4869f7a5dfa277a7dca6462dcf3b52b2,2017,3,270
4869f7a5dfa277a7dca6462dcf3b52b2,2017,5,187
4869f7a5dfa277a7dca6462dcf3b52b2,2017,6,220.21087049401325
4869f7a5dfa277a7dca6462dcf3b52b2,2017,7,227.14193627142137
4869f7a5dfa277a7dca6462dcf3b52b2,2017,8,222.0515330387996
4869f7a5dfa277a7dca6462dcf3b52b2,2017,9,164.95262868780839
4869f7a5dfa277a7dca6462dcf3b52b2,2017,10,254.59538374680739
4869f7a5dfa277a7dca6462dcf3b52b2,2017,11,217.420928245367
4869f7a5dfa277a7dca6462dcf3b52b2,2017,12,223.1367059055763
4869f7a5dfa277a7dca6462dcf3b52b2,2018,1,277.1416651407878
4869f7a5dfa277a7dca6462dcf3b52b2,2018,2,212.72808889324745
4869f7a5dfa277a7dca6462dcf3b52b2,2018,3,218.34102448031433
4869f7a5dfa277a7dca6462dcf3b52b2,2018,4,167.00314889742634
4869f7a5dfa277a7dca6462dcf3b52b2,2018,5,149.22978713664602
4869f7a5dfa277a7dca6462dcf3b52b2,2018,6,162.56804098542204
4869f7a5dfa277a7dca6462dcf3b52b2,2018,7,158.26296092845774
4869f7a5dfa277a7dca6462dcf3b52b2,2018,8,167.78371899626976
48985c61529077fa4f1e38bcff0f2ed3,2017,1,129.89999389648438
48985c61529077fa4f1e38bcff0f2ed3,2017,3,129.89999389648438
48985c61529077fa4f1e38bcff0f2ed3,2017,4,129.89999389648438
48985c61529077fa4f1e38bcff0f2ed3,2017,5,129.89999389648438
48985c61529077fa4f1e38bcff0f2ed3,2017,7,129.89999389648438
48985c61529077fa4f1e38bcff0f2ed3,2017,8,99.9000015258789
48b6c3f4c6a93171da04b75313f2130f,2018,3,135.1300048828125
48b6c3f4c6a93171da04b75313f2130f,2018,4,155.1300048828125
48bad451945f5227341793478d6353ea,2017,2,116
48bad451945f5227341793478d6353ea,2017,4,75
48bad451945f5227341793478d6353ea,2017,12,116
48e5ee06fb2dc74df1c711a9b6dfac2a,2018,2,19
48e954b2da4f6a750c844173b347ed40,2018,4,119
48e954b2da4f6a750c844173b347ed40,2018,5,55.7599983215332
48efc9d94a9834137efd9ea76b065a38,2016,12,10.899999618530273
48efc9d94a9834137efd9ea76b065a38,2017,1,10.14242393320257
48fb026ed7455a42f5d3e9390ed5088e,2017,5,85.98999786376953
48fb026ed7455a42f5d3e9390ed5088e,2017,6,73.62666702270508
48fb026ed7455a42f5d3e9390ed5088e,2017,7,19.989999771118164
48fb026ed7455a42f5d3e9390ed5088e,2017,8,39.572000885009764
48fb026ed7455a42f5d3e9390ed5088e,2017,12,30.989999771118164
49067458c68f7701fd334ce326accbe0,2017,9,29.450000762939453
49067458c68f7701fd334ce326accbe0,2017,11,28.450000762939453
49067458c68f7701fd334ce326accbe0,2018,2,29.450000762939453
49067458c68f7701fd334ce326accbe0,2018,3,29.450000762939453
49067458c68f7701fd334ce326accbe0,2018,4,28.450000762939453
49067458c68f7701fd334ce326accbe0,2018,5,28.450000762939453
49067458c68f7701fd334ce326accbe0,2018,7,26.650000762939452
49067458c68f7701fd334ce326accbe0,2018,8,26.650000762939452
4917cee8d902e13428c3ec4b1ca6f315,2017,5,129
4917cee8d902e13428c3ec4b1ca6f315,2017,6,139
4917cee8d902e13428c3ec4b1ca6f315,2017,7,157.33333333333334
4917cee8d902e13428c3ec4b1ca6f315,2017,8,155
4917cee8d902e13428c3ec4b1ca6f315,2017,9,146.5
4917cee8d902e13428c3ec4b1ca6f315,2017,10,152
4917cee8d902e13428c3ec4b1ca6f315,2017,11,149.5
4917cee8d902e13428c3ec4b1ca6f315,2018,1,209
4917cee8d902e13428c3ec4b1ca6f315,2018,2,199
4917cee8d902e13428c3ec4b1ca6f315,2018,3,196.9499969482422
4917cee8d902e13428c3ec4b1ca6f315,2018,4,199
4917cee8d902e13428c3ec4b1ca6f315,2018,6,199
4917cee8d902e13428c3ec4b1ca6f315,2018,7,199
4917cee8d902e13428c3ec4b1ca6f315,2018,8,199
491a5ada3aa1678414e990262c4bbdc1,2017,3,1420
491a5ada3aa1678414e990262c4bbdc1,2017,4,1420
49383af7ab774e4e8f3000f49c83dc4b,2018,4,55
49383af7ab774e4e8f3000f49c83dc4b,2018,5,55
49383af7ab774e4e8f3000f49c83dc4b,2018,6,55
49383af7ab774e4e8f3000f49c83dc4b,2018,7,55
49383af7ab774e4e8f3000f49c83dc4b,2018,8,55
4965a7002cca77301c82d3f91b82e1a9,2018,4,8.489999771118164
497709c2976a8fa308730a2dec5b0726,2018,7,38
4978a02ea9c8be7a9b5480680f40334e,2018,3,233.99000549316406
4978a02ea9c8be7a9b5480680f40334e,2018,4,64.41857283455985
4978a02ea9c8be7a9b5480680f40334e,2018,5,82.68999910354614
4978a02ea9c8be7a9b5480680f40334e,2018,6,101.65666898091634
4978a02ea9c8be7a9b5480680f40334e,2018,7,339.3233273824056
4978a02ea9c8be7a9b5480680f40334e,2018,8,17.989999771118164
499185655c29ecfdbfe776ef7cf875b5,2018,6,89
4992e76a42cb3aad7a7047e0d3d7e729,2017,5,29.43333339691162
4992e76a42cb3aad7a7047e0d3d7e729,2017,6,25
